iauName,WISE Name,GLong,GLat,Radius,VLSR(km/s),Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,Dist. Author,WISE 12um<br>(Jy),flux,fluxErr,flux_noPS,flux_err_noPS,distance_kpc,distance_err_kpc,radius_wcs,physical_radius_pc,ne,N_Ly,Spectral Type
G039.866+00.647,G039.864+00.645,39.865,0.646,68.2,-40.9,16.1161,0.348613,OG/Kin,,5.7838,0.1596808326575501,0.0001878617302652,0.1596808326575501,0.0001878617302652,13.77,0.43,0.46,1.842542360555596,35.81,48.46,O7.5
G039.872-00.175,G039.873-00.177,39.874,-0.176,54.0,60.0,9.0382,0.324375,HIEA/Kin,Anderson et al. (2012),7.50125,0.1893067555647297,0.004554785535747,0.1893067555647297,0.004554785535747,8.69,0.5,1.019,2.575844665842484,14.86,48.14,O8.5
G039.883-00.346,G039.883-00.346,39.883,-0.346,73.6,58.9,9.07301,0.392168,HIEA/Kin,Anderson et al. (2012),3.39773,0.237781000077243,6.791090002459145e-05,0.237781000077243,6.791090002459145e-05,8.63,0.48,0.372,0.9338549923641918,76.0,48.23,O8
G039.886-01.271,G039.887-01.273,39.888,-1.272,63.9,44.3,2.5947,0.380661,Visible/Kin,,22.8302,0.0165625921294651,0.0002372300615383,0.0165625921294651,0.0002372300615383,1.89,0.07,0.38,0.2089157152207112,41.32,45.75,B0.5
G039.952-01.316,G039.900-01.321,39.901,-1.321,343.0,44.3,2.55373,0.440468,Visible/Kin,,94.7736,1.020257745579315,0.0057785358992501,0.9917763702595956,0.0057873985716423,1.89,0.07,7.612,4.184911642789616,3.63,47.54,O9.5
G043.097-00.504,G043.100-00.503,43.1,-0.502,60.0,53.1,,,,,1.50255,0.0110100493501969,0.0004708237504075,0.0110100493501969,0.0004708237504075,7.66,0.62,0.601,1.339149152788888,8.43,46.79,B0
G043.149+00.030,G043.149+00.028,43.149,0.029,35.2,8.6,11.1111,0.869457,Parallax,Zhang et al. 2013,6.81428,0.3348677006048483,0.0077472744725797,0.3348677006048483,0.0077472744725797,11.01,0.38,0.336,1.076099192785979,92.66,48.59,O7
G043.177-00.519,G043.175-00.519,43.176,-0.518,41.6,59.1,8.35194,0.389738,HIEA+HISA/Kin,Anderson & Bania (2009a),5.916,0.2181742994505859,0.0003827176820671,0.2181742994505859,0.0003827176820671,7.59,0.48,0.319,0.7043007781252273,97.85,48.08,O9
G043.180-00.016,G043.170-00.004,43.171,-0.003,204.7,8.6,11.1111,0.869457,Parallax,Zhang et al. 2013,259.932,43.734068889354376,0.0124267558640428,43.48859443077779,0.016335806563742,11.02,0.38,5.917,18.967446731146826,14.35,50.71,O4
G043.184-00.027,G043.183-00.027,43.183,-0.026,35.2,8.6,11.1111,0.869457,Parallax,Zhang et al. 2013,10.4158,0.9738607590391856,0.0326835739070949,0.9738607590391856,0.0326835739070949,11.03,0.37,0.393,1.260938113591739,125.08,49.06,O6
G039.930-00.375,G039.924-00.378,39.925,-0.378,72.9,68.6,6.26547,0.0178398,TP/Kin,,3.3798,0.0262070752390039,0.0001859538386669,0.0262070752390039,0.0001859538386669,3.89,0.47,0.637,0.7207999418224129,16.75,46.58,B0
G043.186-00.524,G043.185-00.525,43.186,-0.525,60.7,59.1,8.28225,0.471682,HISA (Mol)/Kin,Urquhart et al. (2012)/Roman-Duval et al. (2009),18.3657,0.5797789058935013,0.0020400312728075,0.5797789058935013,0.0020400312728075,7.59,0.48,0.593,1.3092487819067704,62.73,48.51,O7.5
G043.238-00.043,G043.237-00.044,43.238,-0.044,60.0,9.4,11.3824,0.334571,H2CO/Kin,Watson et al. (2003),3.8865,0.6063950190918556,0.0004069557461107,0.6063950190918556,0.0004069557461107,11.02,0.36,0.407,1.3046731146825683,93.83,48.85,O6
G043.239+00.133,G043.240+00.131,43.24,0.131,42.5,12.3,11.2533,0.277071,HIEA/Kin,Anderson et al. (2012),0.890657,0.0576635273186856,0.001539120707234,0.0576635273186856,0.001539120707234,10.9,0.35,0.947,3.002632535815577,8.19,47.82,O9.5
G043.166-00.031,G043.165-00.031,43.166,-0.03,35.2,8.6,11.1111,0.869457,Parallax,Zhang et al. 2013,13.0535,2.163458167600813,0.0223956059174635,2.163458167600813,0.0223956059174635,11.04,0.37,0.418,1.342366373354665,169.97,49.4,O5
G043.435+00.520,G043.432+00.516,43.432,0.517,74.3,-12.8,12.8267,0.346683,OG/Kin,,3.69386,0.0935160490065796,0.003091116302872,0.0935160490065796,0.003091116302872,12.95,0.61,0.974,3.669056795869391,9.16,48.18,O8.5
G043.522-00.649,G043.523-00.648,43.523,-0.648,88.6,55.4,8.48552,0.395084,HISA (Mol)/Kin,Urquhart et al. (2012)/Roman-Duval et al. (2009),7.33313,0.0157632762532797,0.0001154216504261,0.0157632762532797,0.0001154216504261,7.57,0.72,0.522,1.1494553123409208,12.54,46.94,B0
G043.721+00.122,G043.730+00.114,43.73,0.115,128.4,73.1,5.89717,0.0240941,TP/Kin,,8.78187,0.1062419475045821,0.0026299860974361,0.1062419475045821,0.0026299860974361,6.75,0.86,1.951,3.830775943567741,4.77,47.67,O9.5
G043.773+00.061,G043.774+00.057,43.774,0.058,151.0,70.5,5.89793,0.0185145,TP/Kin,,13.0725,0.4245596961748379,0.0023852995670501,0.4245596961748379,0.0023852995670501,7.15,0.59,2.396,4.983317576903498,6.81,48.32,O8
G043.788-00.119,G043.792-00.122,43.793,-0.121,120.2,43.3,6.0241,0.181613,Parallax,Wu et al. 2014,10.0371,0.1007001629033979,0.0007035791801037,0.1007001629033979,0.0007035791801037,2.87,0.43,0.823,0.6870802123481928,25.95,46.9,B0
G043.796-00.128,G043.794-00.129,43.795,-0.129,35.0,43.3,6.0241,0.181613,Parallax,Wu et al. 2014,3.85674,0.0260645263479289,0.0001102672514946,0.0260645263479289,0.0001102672514946,2.88,0.44,0.31,0.2597047487455458,57.11,46.32,B0
G043.821+00.396,G043.818+00.395,43.818,0.395,108.3,-10.5,12.7082,0.228757,OG/Kin,,7.92077,0.3989945244772159,0.0058550313043578,0.3989945244772159,0.0058550313043578,12.71,0.6,1.777,6.56989891644244,7.75,48.79,O6.5
G043.900+00.230,G043.894+00.197,43.895,0.198,168.8,-38.1,14.8693,0.310595,OG/Kin,,-1.10948,0.0705824855036336,0.0017340315772039,0.0705824855036336,0.0017340315772039,13.42,0.43,1.693,6.608991346083921,3.41,48.09,O8.5
G043.972+00.988,G043.968+00.993,43.968,0.993,50.8,-21.6,13.5612,0.340515,OG/Kin,,2.15015,0.0361679011821084,0.0003594971102356,0.01446722234697,0.0003966106362025,13.5,0.62,0.896,3.518580466875136,6.33,47.8,O9.5
G043.992+00.989,G043.999+00.978,44.0,0.979,139.1,-17.1,13.0918,0.284148,OG/Kin,,1.86406,0.1066286209916778,0.0009811509252945,0.1066286209916778,0.0009811509252945,13.17,0.63,2.251,8.623567740527962,2.76,48.25,O8
G044.085+00.001,G044.094-00.015,44.095,-0.014,109.8,66.6,5.8657,0.0206356,TP/Kin,Anderson et al. (2015b),3.40697,0.0162217279808233,0.0035006295516566,0.0162217279808233,0.0035006295516566,7.53,0.4,1.476,3.2330099629117885,2.68,46.95,B0
G044.193+00.049,G044.224+00.085,44.225,0.085,319.4,59.6,8.05436,0.528172,HIEA+HISA/Kin,Anderson & Bania (2009a),95.0618,2.0008932184719703,0.007975701822072,1.939785200710156,0.0079816498185542,7.71,0.39,9.777,21.927327467093303,1.73,49.06,O6
G044.339-00.822,G044.331-00.837,44.332,-0.837,170.7,62.5,5.84224,0.0191151,TP/Kin,,42.3492,0.0982592936392626,0.003377803610052,0.0982592936392626,0.003377803610052,7.38,0.6,1.583,3.398309941095193,6.0,47.71,O9.5
G044.395-00.321,G044.379-00.327,44.379,-0.327,302.1,61.1,5.83629,0.0206126,TP/Kin,,6.20505,0.632032571835758,0.0082294027121629,0.6230097617149978,0.0082472024694887,7.47,0.39,6.099,13.252717620536687,2.0,48.53,O7
G044.405-00.052,G044.375-00.076,44.375,-0.076,254.1,56.7,5.83308,0.0238879,TP/Kin,Anderson et al. (2017),-5.1698,0.4090761292926607,0.0036338388266248,0.397939062469412,0.0036351378305189,7.67,0.41,7.08,15.796262090029815,1.27,48.36,O7.5
G044.416+00.536,G044.418+00.535,44.419,0.536,84.7,-55.1,16.5482,0.279669,OG/Kin,,4.46348,0.0764814370210596,0.0006697137290212,0.0764814370210596,0.0006697137290212,13.21,0.45,0.752,2.8896574794560395,12.1,48.11,O8.5
G044.519+00.380,G044.521+00.385,44.521,0.385,42.5,-49.7,15.8561,0.34576,OG/Kin,,2.25675,0.0616381218695997,0.0029619740895944,0.0616381218695997,0.0029619740895944,13.24,0.48,0.951,3.662639808013962,7.63,48.02,O9
G044.553-00.225,G044.552-00.239,44.553,-0.239,227.6,58.4,5.8275,0.0135936,TP/Kin,,17.7662,0.1086928336889719,0.0008663905783989,0.1082809923334348,0.0008664707617574,7.56,0.38,3.109,6.837041669696749,2.27,47.78,O9.5
G044.696-00.578,G044.689-00.579,44.689,-0.579,127.0,41.9,,,,,10.9312,0.0427198579907608,0.0007501238325778,0.0427198579907608,0.0007501238325778,2.8,0.45,1.74,1.4172060213802635,5.57,46.51,B0
G044.801-00.488,G044.811-00.492,44.812,-0.492,274.8,44.8,8.88798,0.453712,HIEA+HISA/Kin,Anderson & Bania (2009a),22.6723,0.7320891293403897,0.0033651175562718,0.7237920836094436,0.003372408389282,6.17,2.32,5.351,9.60386008290306,2.89,48.43,O7.5
G044.915-00.728,G044.904-00.733,44.904,-0.732,131.2,65.6,5.78645,0.0181942,TP/Kin,,10.495,0.0680580101186132,0.0025567270836982,0.0663797869734567,0.002558967848373,7.05,0.42,1.488,3.051530797760163,5.61,47.51,O9.5
G045.009-00.608,G045.002-00.611,45.003,-0.61,350.3,61.3,5.7722,0.0222142,TP/Kin,,50.741,0.7076958863489666,0.0134912967409595,0.6783215705574743,0.0134914547682681,7.25,0.35,7.579,15.983637553632464,1.55,48.55,O7
G045.069+00.142,G045.070+00.132,45.07,0.132,61.0,59.2,8.0,0.320513,Parallax,Wu et al. 2014,15.4783,0.4726931451681854,0.0014164814404277,0.4726931451681854,0.0014164814404277,7.58,0.37,0.968,2.1343727728892445,27.21,48.42,O7.5
G045.128+00.143,G045.121+00.133,45.122,0.133,100.5,56.7,5.76499,0.0167307,TP/Kin,,53.7364,4.124665220095687,0.0042598390116939,4.05234117208367,0.0081684020340781,7.6,0.45,1.52,3.360337430005091,40.76,49.36,O5.5
G045.193-00.438,G045.195-00.439,45.195,-0.439,77.5,72.9,5.753,0.0214414,TP/Kin,,14.6357,0.0796949845501241,0.0001298221675301,0.0796949845501241,0.0001298221675301,6.63,0.6,0.838,1.6161559159333867,14.8,47.53,O9.5
G045.197+00.743,G045.197+00.740,45.197,0.74,80.5,-35.0,14.3994,0.328088,OG/Kin,,2.24899,0.2835875377011219,0.0040192869273465,0.2835875377011219,0.0040192869273465,13.36,0.5,1.735,6.742665987928151,6.61,48.69,O6.5
G045.397-00.719,G045.391-00.725,45.391,-0.724,191.5,52.5,8.22726,0.455512,HIEA/Kin,Anderson et al. (2012),40.0224,0.7586419063366812,0.0068527034586825,0.7574934882470254,0.0068529193211623,7.12,1.18,2.971,6.1533037597265645,6.61,48.57,O7
G045.441+00.062,G045.453+00.044,45.453,0.045,244.8,54.2,8.40336,1.22549,Parallax,Wu et al. 2014,229.287,7.601339615947954,0.0524205702044747,7.601339615947954,0.0524205702044747,7.52,0.56,2.764,6.046187186386444,22.67,49.62,O5
G045.457+00.132,G045.475+00.130,45.475,0.13,144.1,55.6,7.98785,0.455694,HIEA+HISA/Kin,Anderson & Bania (2009a),74.6996,0.2876280024881142,0.0083689888107958,0.2864037020373539,0.0083697768630712,7.48,0.57,1.666,3.6249523671005743,9.46,48.19,O8.5
